ID;Name;Average.User.Rating;User.Rating.Count;Price;Developer;Age.Rating;Original.Release.Date;Genre
957131662;Peacock Darts - Pin the Bird;4.5;2595;0;Dear Labs GmbH;4;2015;Casual
957140072;Fruit Flight;NA;NA;0;Peslo Studios LTD;4;2015;Casual
957152118;SteamPower1830 Railroad Tycoon;4.5;1041;0;Hexagon Game Labs;4;2015;Simulation
957167417;Go Swipe;4.5;60;0;Hovel Games;4;2015;Casual
957203159;Ant Army;3.5;49;0;Debiao Wei;4;2015;Trivia
957209934;Nonogram Madness - Japanese Logic Puzzles;3.5;6;0;Ganbaru Games;4;2016;Puzzle
957214179;River Bunch;NA;NA;0;Sumolari.com;4;2015;Casual
957220700;Super Checkers;NA;NA;0;Jeff Harden;4;2015;Board
957253933;Digfender;5;348;0;Mugshot Games Pty Ltd;9;2015;Puzzle
957335230;Roar! - AR Boardgame;NA;NA;0;Trefl SA;4;2015;Board
957368457;Linking matching2;NA;NA;0;Zheng Juqiang;4;2015;Puzzle
957503482;Hidden Object Around the World Objects Travel Time;4.5;43;0;Detention Apps;4;2015;Puzzle
957649593;Almighty Tic Tac Toe;3;21;99;Maximilian Forster;4;2015;Trivia
957754997;Dominion King;NA;NA;499;Ting Wang;4;2015;Puzzle
957795311;Mercs of Boom;4;981;0;Game Insight;12;2015;Action
957856039;Crazy Chess Random Variant HD - BA.net;NA;NA;0;Jaime Garcia Ghirelli;4;2015;Board
957943533;Forty Thieves Solitaire!;4.5;296;0;Boy Howdy Technology LLC;4;2015;Card
957951550;Melonace;NA;NA;0;Min Xing;4;2015;Puzzle
957953662;RUNLR;NA;NA;0;Brian Mc Alister;4;2015;Casual
958065409;Parking Simulator: Army Tank Edition;NA;NA;0;Amy Prizer;4;2015;Simulation
958126961;Big Fury Shark: Fish Tank Feeding Frenzy;NA;NA;0;Amy Prizer;4;2015;Family
958156865;Big Fury Shark: Fish Tank Feeding Frenzy Pro;NA;NA;299;Amy Prizer;4;2015;Family
958169411;2048PlusX;NA;NA;0;Wlad Dicario;4;2015;Board
958177472;Magical Crush;NA;NA;0;Experience Media;12;2015;Puzzle
958256949;Nano War - Cells Conquests;4;28;0;Benoit Freslon;4;2015;Family
958371282;Light Vs Dark;NA;NA;99;After Dark Studios Ltd;4;2018;Board
958530579;Crowntakers - The Ultimate Strategy RPG;4.5;357;299;Kalypso Media Group GmbH;12;2015;Role Playing
958588247;Viking Saga 3: Epic Adventure;4.5;56;0;Qumaron;4;2015;Simulation
958632738;Block Collapse - An easy to learn strategy game;NA;NA;0;Henrique Silva;4;2015;Puzzle
958674218;Lunar Battle;4.5;2226;0;Atari;12;2017;Simulation
958680346;Crime Coast: Mafia Syndicate;4.5;444;0;Pixel Squad - Gangsters, Mafia, Crime, and Mob War Strategy Games;12;2015;Adventure
958759487;Diner Burger Story - Switch, Swap and Move Delicious Restaurant Symbols;NA;NA;0;Graffiti Entertainment, Inc.;4;2015;Puzzle
958763157;War Dragons;4.5;45750;0;Pocket Gems, Inc.;12;2015;Action
958799414;ATC4Real;3.5;47;0;Luis Zaragoza;4;2015;Simulation
958884951;Oh my GHOST;4;6;0;LazyLand LTD;4;2015;Puzzle
958927733;Magic Cookie - 3 match puzzle game;NA;NA;0;Qi Qi;4;2015;Family
958986317;Smash the Veggies Adventure Mania;NA;NA;0;Netsummit Marketing, Inc.;4;2015;Action
958999515;War of Empires : Clash of the Best by Fun Games For Free;4.5;3171;0;Fun Games For Free;4;2015;Action
959022007;Five in a Row Pro;4.5;6;0;ZHILONG ZHANG;4;2015;Board
959226357;Youth Zombies;NA;NA;0;QOOQ inc.;9;2016;Puzzle
959227034;Princess Favorite Place Hidden Objects Games;NA;NA;0;mahesh aghera;4;2015;Puzzle
959303914;Jump Frog - Hop Frog;NA;NA;0;Albert Kornas;4;2015;Simulation
959304349;Tiny Guardians Raid - Age Of Epic Dungeon Battle;NA;NA;0;Romit Dodhia;9;2016;Role Playing
959396709;Penguins in New York 2;NA;NA;0;Terry Rossi;4;2015;Adventure
959411396;Nomophobia - The game;NA;NA;0;Daniel Tejeda Delgado;4;2015;Puzzle
959428821;Dragon Blaze;4.5;2842;0;GAMEVIL Inc.;12;2015;Role Playing
959452391;Runestone Keeper;4.5;99;299;Cimu;9;2015;Role Playing
959519664;Trace Soccer;NA;NA;0;Nicholas Ingulfsen;4;2015;Board
959534905;Simcountry;3;31;0;W3Creative.com;4;2015;Simulation
959540358;Beast Towers;4.5;23;99;baptiste largaiolli;12;2015;Strategy
959677887;"""Tap 'n' Pop 3: Balloon Adventures""";4.5;13;0;Software River Solutions, Inc;4;2015;Puzzle
959776641;Galaxy Defense 2: Tower Game;3.5;15;0;Vietnam Zonmob Technology JSC;4;2015;Action
959799936;Kill Germ Frenzy! - Defend The Human Body From The Anatomy Virus & Bacteria Attack Spread - FREE Game;NA;NA;0;Fun Hunt Studios, LLC;4;2015;Casual
959802296;Tappit - The Finger Twister;NA;NA;0;Lucin Digital Services LLC;4;2015;Puzzle
959811020;Card Three Kingdoms;4.5;15;0;manastone inc.;4;2015;Card
959811502;Ten Large;4.5;81;0;Frosty Pop Games Inc.;9;2015;Puzzle
959890832;EDG\u4ff1\u4e50\u90e8;5;19;0;\u6df1\u5733\u54d4\u5421\u4e92\u5a31\u79d1\u6280\u6709\u9650\u516c\u53f8;17;2015;Action
959929863;"""Twilight's Last Gleaming""";4;12;499;HexWar Games Ltd;12;2015;Board
960020986;Earth Invasion - Galaxy Aliens vs United Alliance;NA;NA;0;CodeCube Brothers Partnership;4;2015;Puzzle
960038260;Infinite Blocks;NA;NA;0;Leonardo Dalmina;4;2015;Puzzle
960098053;OrcWar;4.5;11;0;Menfou;9;2015;Simulation
960112485;Blindfold Wildcard;4;14;0;marty schultz;4;2015;Card
960120249;Cube Breaker HD;NA;NA;0;Vyrai;4;2015;Casual
960169947;Guardian of Dragons EN;3.5;5;0;Chinesegamer;9;2015;Action
960316645;Siegefall;4.5;7097;0;Gameloft;9;2015;Action
960346806;Coin Dozer Carnival;NA;NA;0;Kris Copeland;4;2015;Simulation
960361437;Age of Defenders - Multiplayer Tower Defense and Offense post apocalyptic RTS HD;4.5;42;0;TINYSOFT;12;2015;Strategy
960383455;Guess the Character - Premium;NA;NA;399;JanduSoft S.L.;4;2015;Board
960626600;Maze Fiesta;4.5;122;0;Full Game Ahead;17;2015;Puzzle
960774442;LogicCity;4.5;20;0;Minds On Play LLC;4;2015;Board
960780428;Checkers Nr.1: Checkrs;3;5;0;LITE Games GmbH;4;2015;Board
960819508;Save the Fairy. A simply but addictive game for kids;NA;NA;0;Alex M\xe9ndez Romero;4;2015;Adventure
960842536;Chessimo 2.0;2;10;0;8 x 8 Media AG;4;2016;Board
960904263;Food Shop - Cook delicious and tasty foods;NA;NA;0;Ai mini;4;2016;Family
960914175;Feed that thing - in all the tiles;NA;NA;0;Offline games;4;2016;Puzzle
960997273;Zombie HiLo Free Card Game;NA;NA;0;Appsolute Madness, Inc.;12;2015;Card
961079869;Railroad Manager;2.5;5;0;Ludetis UG;4;2015;Strategy
961266360;Backyard Engineers;NA;NA;599;Filament Games;9;2015;Education
961310056;League of Battle Naval Warfare;NA;NA;0;Toycloud Networking Technology Co., Ltd.;4;2015;Puzzle
961338039;Bestiolis 2048;5;6;0;Anne Murielle Larger;4;2015;Puzzle
961338039;Bestiolis 2048;5;6;0;Anne Murielle Larger;4;2015;Puzzle
961377527;Ukodus Crazy;NA;NA;99;David Lovison;4;2015;Puzzle
961377539;Ukodus Mild;NA;NA;0;David Lovison;4;2015;Puzzle
961382659;Pipeline - a pipe based maze game;5;7;0;John Arendt;4;2015;Puzzle
961392072;TicTacToe - Multiplayer Game;3.5;17;0;Carlos Chaparro;4;2015;Board
961394905;Sokoban Saga;NA;NA;299;Ting Wang;4;2015;Puzzle
961410468;Bouncing Frog Strategy Game;NA;NA;0;Rameez Anjum;4;2015;Adventure
961412936;Kuuboo Lite;NA;NA;0;Michel Brenet;4;2015;Puzzle
961425626;Kuuboo;NA;NA;99;Michel Brenet;4;2015;Puzzle
961551629;4096PlusX;NA;NA;0;Wlad Dicario;4;2015;Board
961567268;Sheikh;4;310;0;Prime Time Media, LLC;4;2015;Simulation
961610944;S&T: Medieval Wars Deluxe;4.5;16;499;HeroCraft Ltd.;9;2015;Board
961662290;Lords & Castles - Epic Empires;4;634;0;Digital Things;12;2016;Simulation
961676816;Office Madness: A Startup Story;2.5;10;399;iyifikir;4;2015;Simulation
961852034;"""Jean's Club Deluxe""";NA;NA;99;AFEEL, Inc.;4;2015;Role Playing
961877339;Balloon Popping Party - Explode Balloons For a Happy Birthday Blowout!;NA;NA;0;Inthingity AB;4;2015;Puzzle
961898795;3 throw Escape;4.5;17;0;Mikio Samejima;4;2015;Adventure
961994680;Carrier Battles 4 Guadalcanal;4.5;89;699;Cyril Jarnot;9;2016;Simulation
961998994;Four In A Row Connection Game;NA;NA;0;Ekraft;4;2015;Strategy
962044064;Mouse Mayhem Trap: No Escape;NA;NA;0;Amy Prizer;4;2015;Puzzle
962044949;Parking Mania World Tour;NA;NA;0;Mobirate;4;2015;Simulation
962072541;SwipeOut \xb7 Swipe Game;4.5;64;0;Matthew Murphy;4;2015;Puzzle
962148126;Forest Spirit;5;10;0;ForceField s.r.o;9;2015;Strategy
962184200;Football Overlord;NA;NA;0;Imagineground LLC;4;2015;Sports
962190050;Jamaican Style Dominoes;4;20;0;Damien Dunn;4;2016;Board
962215937;VPET Planets Lite;NA;NA;0;Dzianis Azarenka;4;2015;Simulation
962285267;Clash of Diamonds: Match 3;4.5;361;0;Puzzle Games - VascoGames;4;2016;Puzzle
962288780;SuperNova Duel - Local Multiplayer 1v1 Strategy;3;10;0;jan borg;4;2015;Board
962294634;Square Up! A One Touch Dash;4.5;11;0;Lazy Days, LLC;4;2015;Family
962306289;Number Circles;NA;NA;0;Tung Vu;4;2015;Puzzle
962323733;Ludo Touch;NA;NA;0;Kevin White;4;2015;Board
962325879;Shape Twister;3.5;243;0;Apex Apps DMCC;4;2015;Puzzle
962333323;Hidden Objects:Pandoras Treasure;NA;NA;0;Rohit Aghera;4;2015;Puzzle
962335083;Amazing Sketch Plane - An Impossible Doodle Flight!;NA;NA;0;Lazy Days, LLC;4;2015;Casual
962397911;Black & White - The game of (mostly) attention;NA;NA;0;Van Duc Nguyen;4;2015;Casual
962521490;Aerial Jet City: Modern Rock-et Speed;NA;NA;0;Landon Beaver;9;2015;Puzzle
962559451;Word Attack - A Battle for Words;NA;NA;0;Lauro Sousa;4;2015;Board
962660606;Pharaoh\u2019s War - A Strategy PVP Game;4;58;0;TangoMe, Inc.;9;2015;Action
962663754;50 Shades!;4;11;0;Psycho Bear Studios;4;2015;Puzzle
962751764;Three cards Clear;NA;NA;0;Games without wifi;4;2016;Puzzle
962800126;Kill Birds FREE;NA;NA;0;Giuseppe Calcagno;4;2015;Family
962969544;War of Omens Deck Builder CCG;4.5;218;0;Fifth Column Games;12;2018;Card
962997331;Zombie Pirates War;NA;NA;0;Seung Joon Lee;17;2015;Action
963005582;Hidden Objects In Apartments Of Paris;NA;NA;0;mahesh aghera;4;2015;Puzzle
963034905;LFETorRight;NA;NA;0;Quanhua Guan;4;2015;Action
963087270;My Cafe Story3 -DONBURI SHOP-;4.5;42;0;Junji Kuboya;4;2015;Family
963105370;Bomb Squirrel - flying bomber;NA;NA;0;Max Timoteo;9;2015;Action
963113662;National Defense: The Game;NA;NA;0;Sergiu Campan;9;2015;Action
963129055;Tank War - Scorched World;NA;NA;0;Daniel Asto;9;2016;Casual
963144845;Royal Flush Video Poker & Slots Machines Game;NA;NA;0;Full Of Substance LLP;12;2015;NA
963161512;Gap Hole: Tilt and Score;NA;NA;0;Matthew Raftery;4;2015;Puzzle
963202296;Unity.Rogue3D;NA;NA;99;Kotaro Ibe;12;2015;Role Playing
963272905;Cubic!;4.5;20;0;Pixel Diamond Games LLC;4;2015;Puzzle
963394617;Cliff Fall;4.5;97;0;James McLaughlin;9;2015;Action
963413487;Ocean Shoot Bubble;NA;NA;0;Hongwei Xu;4;2015;Puzzle
963424794;PhoneSave;4.5;38;0;Steve Lee;4;2015;Casual
963499380;BubbleShooter Artificial Intelligence;NA;NA;0;SelectionArts Intelligent Decision Technologies GmbH;4;2015;Education
963518043;Three Bots;NA;NA;0;Feng Pan;9;2015;Action
963559287;Beach Mahjong;NA;NA;0;Offline games;4;2016;Puzzle
963559445;Cannons and Soldiers;NA;NA;0;Offline games;4;2016;Action
963562915;Desert Commando Battle;NA;NA;0;Mohammad ali;17;2015;Adventure
963574954;Touch Stars - Another PopStar Style Game;NA;NA;0;Moon Hung Studio;4;2015;NA
963580420;Pop Bubble Clear;NA;NA;0;Games without wifi;4;2016;Action
963583184;Labyrinthe Deluxe;NA;NA;0;SKYNET SYSTEM;4;2015;Puzzle
963625098;Bubble fever clear;NA;NA;0;Games without wifi;4;2016;Family
963626784;Hidden Objects Of Vampires Sweet Dream;NA;NA;0;Rohit Aghera;4;2015;Puzzle
963629211;Wicked Snow White;4.5;100;0;Cogoo Inc.;4;2015;Puzzle
963635461;Beer Wipeout - Can You Knockdown All ?;NA;NA;0;Bram Smit;17;2015;Family
963697773;Hidden Objects Of The Dukes Messenger;NA;NA;0;mahesh aghera;4;2015;Puzzle
963714915;Klunsa rock paper scissors;NA;NA;99;domesticusdevelop;4;2015;Simulation
963826266;HackBeam;5;10;0;Giancarlo Cavalcante;4;2015;Puzzle
963857186;OrbIt Classic - A Simple Puzzle Game;5;13;0;Three Simians Labs, LLC;4;2015;Puzzle
964026721;Gem Pop: Ultimate Popper Mania;NA;NA;0;Netsummit Marketing, Inc.;4;2015;Puzzle
964028101;Hidden Objects Of Feed The Animals;NA;NA;0;Rohit Aghera;4;2015;Puzzle
964133786;Checkers\xb3;NA;NA;99;Random5 LLC;4;2015;Board
964219420;Stars & Black Holes;NA;NA;99;Burt Chambers;4;2015;Strategy
964435270;Magic Heroes: RPG PvP quests;4.5;208;0;Ten Square Games S.A.;9;2016;Role Playing
964438846;Battle of Towers and Giants Free;NA;NA;0;WizGenX Software Solutions Private Limited;9;2015;Casual
964447695;Expert Plumber Puzzle - Fix The Pipe-line Crack;4.5;1108;0;AppForge Inc.;4;2015;Puzzle
964447695;Expert Plumber Puzzle - Fix The Pipe-line Crack;4.5;1108;0;AppForge Inc.;4;2015;Puzzle
964469500;Reach 99;NA;NA;0;black Lemon Studio;4;2015;Puzzle
964480188;Pico Pets Puzzle - Monster Match-3 Game;4.5;79;0;Tapps Tecnologia da Informa\xe7\xe3o Ltda.;4;2015;Puzzle
964492967;Cucumber Fields;NA;NA;99;Fredrik Johansson;4;2018;Sports
964530031;10x10 Matrix;3.5;248;0;Mike Jinhua;4;2015;Board
964584560;Stick Stack;4.5;7;0;GammaLateral LLC;4;2015;Puzzle
964668820;Phylo DNA Puzzle;2.5;5;0;Diga Design;4;2015;Puzzle
964696459;Crafting My Empire;3;15;0;Jorge De la Rosa Oliva;9;2015;Adventure
964707412;Penguins Warehouse 2;NA;NA;0;Terry Rossi;4;2015;Family
964731999;Penguins Vacation 2;NA;NA;0;Terry Rossi;4;2015;Family
964750150;Candy Tic Tac Toe;NA;NA;0;wei wu;4;2015;Board
964788999;Neighbours Revenge;3;15;0;Teen Games, LLC;9;2015;Casual
964895945;Fantasy Defense Quest;NA;NA;0;LuddenMedia, Inc.;4;2015;Casual
964900790;CircleHero - Two in one;4.5;13;0;Angel Manuel Fernandez Fernandez;4;2015;Puzzle
964911178;Age of War;4.5;1339;0;Max Games Studios;9;2015;Action
965063325;2048 match;NA;NA;0;Games without wifi;4;2016;Puzzle
965105321;Rudoku;5;21;0;Cerebral Gardens;4;2015;Puzzle
965136770;Fruit Drop : Catch Falling Fruits and Nuts!;NA;NA;0;Henk van der Zee;4;2015;Family
965179118;Condo Tower - Build a Small Skyscraper;NA;NA;0;Awesome Free Games;4;2015;Family
965218842;Island Tribe 5 (Freemium);4;84;0;Qumaron;4;2015;Adventure
965233889;100 Deflated Footballs - Catch All The Deflated Footballs Before The Referees Catch You - DeflateGate;NA;NA;0;Revolution Games, Inc.;4;2015;Simulation
965292397;MahJong Top;NA;NA;0;SKYNET SYSTEM;4;2015;Card
965443079;Shoot Alien Back Home;NA;NA;0;Makeover Mania Story Games;4;2015;Simulation
965517329;"""Jocly 9 Men's Morris""";NA;NA;0;ACLAP;4;2015;Board
965521097;Jocly Four in a Row;NA;NA;0;ACLAP;4;2015;Board
965528667;Jocly;NA;NA;0;ACLAP;4;2015;Board
965589820;"""Number's Game""";NA;NA;0;Jed Bontjes;4;2015;Card
965593640;SambaSim;NA;NA;0;Aiyra;9;2015;Simulation
965601121;Oopsie Daisy Free Dice Game;NA;NA;0;Appsolute Madness, Inc.;12;2015;NA
965601366;Card Shark 21 Free Blackjack;NA;NA;0;Appsolute Madness, Inc.;12;2015;Card
965603260;Eat Fruit Link Link;4;5;0;Liu ShunE;4;2015;Puzzle
965616747;Lucky Dog Slots;NA;NA;0;Appsolute Madness, Inc.;12;2015;NA
965629604;Gem Quest - Jewel Games Puzzle;5;969;0;Miik Limited;4;2015;Puzzle
965642318;Plane Wars RTS;4.5;5;0;Vladyslav Vikulov;4;2015;Role Playing
965662489;FlipPix Art - Town Square;NA;NA;199;GabySoft;4;2015;Puzzle
965700672;Dream Travel Agency!;4.5;181;0;AFEEL, Inc.;4;2015;Simulation
965711735;Penguin Air Jump: Tap to Escape;NA;NA;0;Netsummit Marketing, Inc.;4;2015;Puzzle
965725765;Direwolf Run - Legend of Thrones;NA;NA;0;DM Applications LLC (TX);4;2015;Action
965730366;Hotdog Shop;NA;NA;0;Alvin team;4;2015;Simulation
965748492;Island Tribe 5;4.5;98;599;Qumaron;4;2015;Adventure
965770143;Space flight control;NA;NA;0;Offline games;4;2016;Simulation
965770986;Airport plane control;2;5;0;Offline games;4;2016;Action
965771559;Snack time - gather all acorns;NA;NA;0;Games without wifi;4;2016;Puzzle
965771566;Yummy taco gaucho;NA;NA;0;Games without wifi;4;2016;Simulation
965771582;Space party - clear the blocks;NA;NA;0;Anthony Wade;4;2016;Action
965771980;Bomb bot inc;NA;NA;0;Offline games;4;2016;Action
965836957;"""Cops and Donuts! Don't block the lines""";4;104;0;OOBLADA;4;2015;Puzzle
965863565;Zombie Shooter - Stop The Bubble War!;NA;NA;0;Awesome Free Games;4;2015;Family
965869424;Super Gem Quest 2 Blast Mania;5;379;0;Miik Limited;4;2015;Puzzle
965911612;Tank Madness Blitz;4.5;19;0;ARTHUR MIRZOYAN;9;2015;Simulation
965966587;3D Car Park-ing School Simulator Whiz Lite;NA;NA;0;Jef Nielsen;4;2015;Simulation
966004537;Slangle;5;11;0;Benjamin Martinson;4;2015;Puzzle
966051929;Prodigy:;4.5;35;0;Mitchell Sweet;4;2015;Casual
966074244;Back To Jail;NA;NA;0;Psycho Bear Studios;4;2015;Puzzle
966087134;Chains of Darkness Free RPG + CCG;4;160;0;Spicy Pony Games;12;2015;Role Playing
966095921;Shoot Shoot Shoot;4;8;0;Psycho Bear Studios;4;2015;Adventure
966127682;Cow Sniper;4.5;10;0;Psycho Bear Studios;12;2015;Action
966157606;Kitten Escape Game;NA;NA;0;Psycho Bear Studios;4;2015;Puzzle
966170812;Construction Truck Parking Lot Zone;NA;NA;0;NetSummit Enterprises, Inc.;4;2015;Casual
966245474;Through the Ages;5;3032;999;Czech Games Edition;12;2017;Board
966400320;Crossy Chick Running;3.5;8;0;Makeover Mania Story Games;4;2015;Simulation
966412193;RGB - Color Reflex Game;5;6;0;Daniel Storm;4;2015;Casual
966413501;Farm Spin Fever Frenzy;NA;NA;0;Makeover Mania Story Games;4;2015;Simulation
966415184;Monster Swing Fight;NA;NA;0;Makeover Mania Story Games;4;2015;Role Playing
966425056;Super Gem Quest 3 - Diamond Match 3 Crush Mania;NA;NA;0;Miik Limited;4;2015;Puzzle
966482674;Candy Land Rush! Sweet Sugar Town Matching Puzzle Game;NA;NA;0;M&M App Services Pty Ltd;4;2015;Puzzle
966487830;Fort Meow;4;20;399;Upper Class Walrus;4;2015;Adventure
966492594;Pyramid Solitaire - Classic Game Collection;4;19;0;Groupe ConcoursMania;4;2015;Puzzle
966492978;Mecha Match;4.5;9;0;Neon Tiger Games;4;2015;Puzzle
966519418;Kings Hero:Turn Based Strategy;4;12;199;Sergej Voronov;9;2015;Role Playing
966557702;Cover the Color;5;20;0;Andrew Whitehead;4;2015;Casual
966581181;Accordion Solitaire & Variants;NA;NA;0;MmpApps Corp.;4;2016;Card
966604742;Miss Milligan;NA;NA;0;MmpApps Corp.;4;2016;Card
966607629;40 Thieves Solitaire;NA;NA;0;MmpApps Corp.;4;2015;Card
966609210;Farkle - Classic Dice Game;NA;NA;0;MmpApps Corp.;4;2015;NA
966611987;Colorado Solitaire - Classic;NA;NA;0;MmpApps Corp.;4;2015;Card
966639022;First Person Soba;3.5;17;0;MARCHENTERPRISE, LLC.;4;2015;Action
966679805;Pantagu - an exciting twist on the classic Tic Tac Toe game for Apple Watch;4.5;14;0;nomtasticapps, LLC;4;2015;Action
966693706;Memoreon;NA;NA;99;Firefell Oy;4;2015;Puzzle
966779901;Crossy the Bridge;NA;NA;0;Makeover Mania Story Games;4;2015;Simulation
966781413;Joyful Flying Fairy;NA;NA;0;Makeover Mania Story Games;4;2015;Role Playing
966810173;Vikings: War of Clans;4.5;18176;0;Plarium LLC;9;2015;Action
966865498;"Calculator for ""SimCity BuildIt""";2;10;0;Carli Wessels;4;2015;Simulation
966946904;Space Miner Wars;4;787;0;Megaspace Industries LLC;9;2015;Action
967055407;Anger Squash Out;2.5;10;0;Makeover Mania Story Games;4;2015;Role Playing
967072451;Teddy Bear Run and Battle;NA;NA;0;Makeover Mania Story Games;4;2015;Adventure
967096180;Avernum 2: Crystal Souls HD;4.5;48;999;Spiderweb Software;12;2015;Role Playing
967099247;Zombis VS Vampires;NA;NA;0;Ivan Romero;9;2015;Puzzle
967099322;Food Court Hamburger Cooking;4.5;26165;0;FlowMotion Entertainment: Top Free Fun Addictive Cool Games Inc;4;2015;Casual
967120652;Sex Fail;NA;NA;0;Tuan Kieu Duc;12;2015;Casual
967141837;Knight Life : Wind Up The Crazy Epic Dragon Storm;NA;NA;0;Bram Smit;4;2015;Family
967142182;TwoBoxes;NA;NA;0;Claudia Bonilla;4;2015;Board
967413146;Roll Spin Decide;NA;NA;0;Martyn Western;4;2015;Board
967441322;Alien Galaxy Shooter;2;5;0;Makeover Mania Story Games;4;2015;Action
967451414;Spy Agent Adventure;3;11;0;Makeover Mania Story Games;4;2015;Adventure
967517904;Magic Flood;4;22;0;EZEEIDEAS IT SERVICES LLP;4;2015;Puzzle
967543653;Ostrich Egg - Save The Baby From Bouncing Into Pieces;NA;NA;0;Awesome Free Games;4;2015;Family
967592219;Ball Poppers - Clash of crazy balls to solve puzzle;NA;NA;0;Smart Inc;4;2015;Puzzle
967618164;Goblin Harvest - The Mighty Quest;NA;NA;99;Ian Williams;12;2017;Adventure
967640393;Catch The Pou;NA;NA;0;Jirina Volkova;4;2015;Puzzle
967655090;Find Next Number;NA;NA;0;Jirina Volkova;4;2015;Education
967656148;Angels and Demons;NA;NA;0;JFF Industries;4;2015;Puzzle
967664610;Alcohol Factory Game - Moonshine Distillery Sim & Drink Tycoon;2;42;0;Legion Of Apes LLC;17;2015;Role Playing
967702978;Baby Panda Hop Adventure;NA;NA;0;Makeover Mania Story Games;4;2015;Role Playing
967703169;Football Tackle Bowl;NA;NA;0;Makeover Mania Story Games;4;2015;Sports
967811602;Pinhead Emoji Challenge;4.5;69;0;Storm Factory;4;2015;Puzzle
967897825;Tower Stack Building Blocks;NA;NA;0;Makeover Mania Story Games;4;2015;Simulation
967898797;Run Super Bird - The New Hero;NA;NA;0;Terry Rossi;4;2015;Family
967899635;Plumber Jack - Watch The Crack;NA;NA;0;Awesome Free Games;4;2015;Family
967933309;OO\u2122;3;17;0;Janki Maniyar;4;2015;Puzzle
968035962;RPS - Rock Paper Scissors Wars;NA;NA;0;Michal Galusko;4;2015;Puzzle
968091018;Susume Tactics - Free;NA;NA;0;Sugra Games;4;2015;Action
968137034;Go Good Green Dinosaur;NA;NA;0;Makeover Mania Story Games;4;2015;Family
968139167;Robot Shooting War;NA;NA;0;Makeover Mania Story Games;4;2015;Puzzle
968142554;Shoot Dragon Down;NA;NA;0;Makeover Mania Story Games;4;2015;Puzzle
968368125;Rouge-Noire Royal Solitaire;NA;NA;0;Gerhard Lentschik;4;2015;Card
968451126;Heroes Guard: The Journal;4.5;12;399;Under Byte Studios, LLC;9;2016;Role Playing
968515208;3D Farm-ing Tractor Park-ing School Drive-r Simulator;NA;NA;0;jef nielsen;4;2015;Simulation
968596273;Weed Garden Online;4.5;473;0;Miho Oseto;17;2015;Simulation
968604229;Gotta Eat Them All: Clicker;4;20;0;iCandy Digital;4;2016;Simulation
968633220;Chicken Hero - An Endless Retro Arcade Adventure;NA;NA;0;Mako Apps, LLC;4;2015;Board
968691228;[\u8d85]\u675f\u7e1b\u5f7c\u5973~\u6f2b\u753b\u3068\u58f0\u3067\u9032\u5c55\u3059\u308b\u65b0\u611f\u899a\u30b2\u30fc\u30e0~;NA;NA;0;Chronus Inc.;17;2015;Simulation
968833516;Monsters Of Shadow Free;NA;NA;0;Boolicious Apps;4;2015;Adventure
968915185;LaLiga Fantasy MARCA 2020;4.5;502;0;Liga de F\xfatbol Profesional;4;2015;Sports
968982751;Chess Challenge;NA;NA;0;Ekraft;4;2015;Board
969002303;Museum Terror 3D;3;14;0;Teen Games, LLC;12;2015;Action
969040193;Farm Warehouse 2 - Fun Day;NA;NA;0;Terry Rossi;4;2015;Family
969107262;Venture for iPad;1;5;299;Sandy Knoll Software, LLC;4;2015;Board
969121796;Outer Orbit;NA;NA;0;sobox;9;2016;Action
969214031;Oh My Dot! Mobile Edition;NA;NA;0;App Advisory;4;2015;Adventure
969233809;Partia 3;4.5;12;699;Imago Software;9;2019;Role Playing
969264934;Imbroglio;4.5;224;399;Michael Brough;9;2016;Strategy
969267851;Fight - Polish Card Game (Ustawka - karcianka);NA;NA;0;Miroslaw Kapalka;12;2015;Card
969308582;Hungry Heroes;NA;NA;0;Andrew Holman;9;2016;Action
969316884;Walking Dead: Road to Survival;4.5;34606;0;Scopely;17;2015;Role Playing
969505290;Seven Castles;2;11;0;Ivan Tenger;4;2015;Board
969774786;Concrete Defense - WW2 Blitz;4;224;0;Zhongnan Ma;9;2015;Casual
969785824;"Calculator for ""Clash of Clans""";3.5;26;0;Carli Wessels;4;2015;Simulation
969829629;Push Game (Free);NA;NA;0;Lei Li;4;2015;Puzzle
969838684;Hexxagon Touch;NA;NA;0;Kevin White;4;2015;Board
969848112;Roll & Bounce - Circular Bouncing Ball - Mobile Edition;NA;NA;0;App Advisory;4;2015;NA
969857670;Chess Clock Pro - Timer for your games;NA;NA;199;Massimiliano Borrelli;4;2015;Board
969859930;HexLogic - Gardens;NA;NA;199;GabySoft;4;2015;Puzzle
969863738;5 Fives Sliding Number Puzzle;NA;NA;0;Steve Crook;4;2015;Puzzle
969868120;Medieval Battle: Europe;4.5;26;499;HexWar Games Ltd;12;2015;Simulation
969868134;Napoleon in Russia;3.5;12;499;HexWar Games Ltd;12;2015;Simulation
969868386;Wars of the Roses;4;10;499;HexWar Games Ltd;12;2015;Simulation
969909791;Chinese Chess - For iPad;NA;NA;0;Lei Li;4;2015;Card
969996397;Candy Splash - Best Match 3;NA;NA;0;Liu ShunE;4;2015;Puzzle
970029280;Comish: Stock Market Simulator;4;145;0;Opposite Lock Entertainment;12;2017;Simulation
970165862;Free Unlimited Sudoku Time Wasters HD - BA.net;NA;NA;0;Jaime Garcia Ghirelli;4;2015;Word
